nombre,area,perimetro,verde,rojo,naranja,feature
apple,1.0,0.020276497695852536,0.0,0.0,0.0,1
apple,1.0,0.02244668911335578,0.0,0.0,0.0,1
apple,1.0,0.02249747219413549,0.0,0.0,0.0,1
apple,1.0,0.023717595146166576,0.0,0.0,0.0,1
apple,1.0,0.005018828478230753,0.0,0.0,0.0,1
apple,1.0,0.02800626713670192,0.0,0.02506854680767724,0.09714061887974931,1
apple,1.0,0.029906956136464335,0.0,0.12095702259636686,0.16747895436420027,1
apple,1.0,0.031818181818181815,0.0,0.020454545454545454,0.0,1
apple,1.0,0.03131881575727918,0.0,0.487643748470761,0.2762417421091265,1
apple,1.0,0.03269537480063796,0.0,0.024720893141945772,0.08904837852206274,1
apple,1.0,0.014666029013231309,0.0,0.20606833519315584,0.15835060311387428,1
apple,1.0,0.03239289446185998,0.0,0.18756530825496343,0.19670846394984326,1
apple,1.0,0.0664488017429194,0.0,0.0,0.0,1
apple,1.0,0.028717948717948718,0.0,0.246974358974359,0.629948717948718,1
apple,1.0,0.020410288451525566,0.0,0.46631261064250756,0.2879308549411642,1
apple,1.0,0.017371033238080914,0.0,0.2449240487291322,0.12437960595578282,1
apple,1.0,0.018899733806566104,0.0,0.6661047027506655,0.010913930789707187,1
apple,1.0,0.018849557522123892,0.0,0.6976106194690266,0.1602654867256637,1
apple,1.0,0.016666666666666666,0.0,0.6042361111111111,0.03701388888888889,1
apple,1.0,0.018165526230042358,0.0,0.46432062561094817,0.23884001303356142,1
apple,1.0,0.01128725428027901,0.0,0.3931832593532023,0.13560558021559924,1
apple,1.0,0.009287402904424182,0.0,0.30777186761229314,0.12518996960486323,1
apple,1.0,0.029469122426868905,0.0,0.2056338028169014,0.26890574214517876,1
apple,1.0,0.0293236301369863,0.0,0.10980308219178082,0.11301369863013698,1
apple,1.0,0.03425253991291727,0.0,0.7332365747460087,0.2165457184325109,1
apple,1.0,0.030621785881252923,0.0,0.07223001402524544,0.028985507246376812,1
apple,1.0,0.029198635976129584,0.0,0.1445012787723785,0.5296248934356351,1
apple,1.0,0.027212143650499815,0.0,0.2773047019622362,0.33117363939281746,1
apple,1.0,0.020853698273053112,0.0,0.5328554360812425,0.005973715651135006,1
apple,1.0,0.02797339593114241,0.0,0.0,0.011737089201877934,1
apple,1.0,0.03252247488101533,0.0,0.2546271813855103,0.05526176626123744,1
apple,1.0,0.033634821933295644,0.0,0.2484454494064443,0.1382136800452233,1
apple,1.0,0.03154495777446597,0.0,0.12940884252359663,0.26701440635866863,1
apple,1.0,0.021874252928520202,0.0,0.6073392302175472,0.26679416686588575,1
apple,1.0,0.02475171886936593,0.0,0.0,0.0,1
apple,1.0,0.024152480721664486,0.0,0.0,0.0,1
apple,1.0,0.06722689075630252,0.0,0.0,0.0,1
apple,1.0,0.028814262023217248,0.0,0.07296849087893864,0.20501658374792703,1
apple,1.0,0.02702702702702703,0.0,0.3296201607012418,0.387509130752374,1
apple,1.0,0.02,0.0,0.0,0.0,1
apple,1.0,0.028174603174603175,0.0,0.2,0.23353174603174603,1
apple,1.0,0.029083245521601686,0.0,0.16859852476290832,0.3363540569020021,1
apple,1.0,0.023410916020144276,0.0,0.0,0.0,1
apple,1.0,0.03201844262295082,0.0,0.0,0.1987704918032787,1
apple,1.0,0.030330882352941176,0.0,0.15464154411764705,0.16613051470588236,1
apple,1.0,0.02843888664784187,0.0,0.23779749899152886,0.35599031867688585,1
apple,1.0,0.02744360902255639,0.0,0.021052631578947368,0.3150375939849624,1
